Certificate Number
UK GMP 23163 Insp GMP 18772/301330-0004 [V]
INSP 2008-006 P05&893/12.01.01/2013
DK API-H 00036813
HPF/PT/002/2016
OGYI/23525-14/2012
DE_BW_01_GMP_2014_0057
FI13/01/2013
FI13/01/2013
VMDGMP/T006/2013
IT/API/NC/01-2013
IT /E/GMP/12/2013
Insp GMP 8913/41464-0006 - NCR
409-5/2013-6
DE_HE_01_GMP_2013_0069
DK API-H 00034613
13MMP019
DK API-H 00034513
UK GMP 20517 Insp GMP/IMP 20517/1643735-0002
UK GMP 20517 Insp GMP/IMP 20517/1643735-0002
UK GMP 20517 Insp GMP/IMP 20517/1643735-0002 [V]
567/12.01.02/2013
HMP/PT/54/2013
NL/H 13/0107
UK MIA(IMP) 19596 Insp IMP 19596/12401-0004
ES/017/USA
NCF/007/RO
482373-0001-009
450-10/2015-1
UK GMP 17742 Insp GMP 17742/1422001-0003
UK GMP 20657 Insp GMP 27385/113084-0005
UK MIA(IMP) 32873 Insp GMP/IMP 32873/444563-0005
409-3/2013-6
DK API-H 00033313
HPF/PT/01/2016
DK API-H 00031813
DK API-H 00031813
DK API-H 00031813
12/15987-8
450-14/2013-1
INSP 2011-021-0543658
VMDGMP/M019/2013
UK GMP 22578 Insp GMP/IMP 22578/30444-0004 [H]
UK GMP 22578 Insp GMP/IMP 22578/30444-0004 [V]
UK MIA(IMP) 8553 Insp GMP/GDP/IMP 8553/18014-0016
UK MIA(IMP) 8553 Insp GMP/GDP/IMP 8553/18014-0016
DE_BY_04_GMP_2013_0091
UK MIA(IMP) 142 Insp GMP/GDP/IMP 142/6742-0029
450-7/2013-1
ES/003/IN
ES/003/IN
ES/118/13
ES/118/13
NCR/HPF/FR/1/2013
UK GMP 40828 Insp GMP 40828/5457518-0001
BE/2013/008
BE/2013/009
DE_NW_04_GMP_2015_0022
OGYI/19303-11/2012
UK API 30812 Insp GMP 30812/22628-0006
UK MIA 15929 Insp GMP 16344/7928-0007
HMP/FR/45/2013
DE_NW_04_GMP_2015_0014
UK GMP 17582 Insp GMP 17582/1766107-0002
UK GMP 34074 Insp GMP 34074/630457-0007 [H]
UK GMP 34074 Insp GMP 34074/630457-0007 [V]
UK GMP 18796 Insp GMP 18796/4816126-0002
IT/E/GMP/11/2013
12/13811-15
UK GMP 37264 Insp GMP 37264/2052028-0001
UK MIA 4569 Insp GMP/GDP 4569/87364-0003
UK GMP 19196 Insp GMP 19196/12384-0003
UK GMP 42096 Insp GMP 42096/7625251-0002
IT/API/NC/02-2013
UK GMP 23047 Insp GMP 23047/7640880-0001
UK GMP 23047 Insp GMP 23047/7640880-0001
ES/001/TAI
UK GMP 17852 Insp GMP 17852/10029-0004
UK MIA 8215 Insp GMP 8215/1172180-0004
1727343
UK MIA 6183 Insp GMP 6183/92912-0007
UK API 40699 Insp GMP 40699/7634946-0001
UK API 34460 Insp GMP 34460/720129-0004
UK API 34460 Insp GMP 34460/720129-0004
UK GMP 19564 Insp GMP 19564/12366-0009
IT /E/GMP/10/2013
UK GMP 17549 Insp GMP 17549/9630-0005
UK MIA(IMP) 3830 Insp GMP/IMP 3830/121190-0005
UK GMP 17549 Insp GMP 17549/8014-0003
UK MIA 6183 Insp GMP 6183/17012-0010
UK GMP 23068 Insp GMP 23068/22382-0005
UK GMP 35012 Insp GMP 35012/860416-0003
UK GMP 5591 Insp GMP 5591/6900985-0002
UK MIA 18920 Insp GMP/GDP 18920/11517-0008
BE/2012/100
DK API-H 00029213
INS-482132-0002-012
450-3/2013-2
UK MIA 735 Insp GMP 735/17564-0010
DK H 00028713
UK MIA(IMP) 2635 Insp GMP/GDP/IMP 2635/92016-0006
DK H 00029113
UK MIA(IMP) 101 Insp GMP/GDP/IMP 101/1803065-0003
ES/004/CHI
UK GMP 41732 Insp GMP 41732/7009036-0001
DE_HE_01_GMP_2013_0039
SK/028V/2012
DE_HE_01_GMP_2013_0035
UK GMP 33866 Insp GMP 33866/591659-0006
UK GMP 39605 Insp GMP 39605/2887263-0003
UK GMP 14694 Insp GMP 14694/1071884-0003
UK GMP 14694 Insp GMP 14694/3875175-0001
UK GMP 14694 Insp GMP 14694/4630328-0001
UK GMP 24763 Insp GMP 24763/40793-0003
UK MIA 18515 Insp GMP/GDP 18515/83864-0004
sukls143893/2012
sukls67368/2013
DE_SL_01_GMP_2012_0030
HMP/PT/3/2013
12MPP063
UK API 25136 Insp GMP 25136/301568-0004 [H]
UK API 25136 Insp GMP 25136/301568-0004 [H]
UK API 25136 Insp GMP 25136/301568-0004 [V]
UK API 25136 Insp GMP 25136/301568-0004 [V]
UK MIA(IMP) 21387 Insp GMP/IMP 21387/1286081-0005
UK GMP 25315 Insp GMP 23158/39047-0009 [H]
UK GMP 25315 Insp GMP 23158/39047-0009 [V]
DE_NW_04_GMP_2013_0018
UK MIA(IMP) 21346 Insp IMP 21346/1032392-0003
UK GMP 20003 Insp GMP 20003/1275284-0003
UK MIA 8829 Insp GMP/GDP 8829/27935-0007
DE_RP_01_GMP_2013_0001
2723/12.01.01/2012
UK GMP 35478 Insp GMP 35478/1006002-0002
2722/12.01.01/2012&INS 2012-014 P01
UK GMP 5143 Insp GMP 5143/16075-0004
UK GMP 15972 Insp GMP 15972/7374-0008
UK MIA 16876 Insp GMP/GDP 16876/875953-0004
HMP/PT/132/2012
HMP/PT/130/2012
UK GMP 6105 Insp GMP/IMP 6105/16949-0020
UK GMP 19062 Insp GMP 19062/1255856-0002
UK GMP 8792 Insp GMP 8792/468212-0002
UK GMP 10405 Insp GMP 10405/1363-0006
UMC/PT/2/2013
UK GMP 10405 Insp GMP 10405/54942-0001
UK MIA(IMP) 15138 Insp IMP 15138/6186-0006
UMC/PT/3/2013
UK MIA 12034 Insp GMP 12034/2671-0010
UK MIA 15929 Insp GMP/GDP 15929/603315-0003
UK ManA 14238 Insp GMP/GDP/IMP 14238/4858-0021
UK API 39574 Insp GMP 39574/2837917-0003 [H]
UK API 39574 Insp GMP 39574/2837917-0003 [V]
UK GMP 19538 Insp GMP 19538/12330-0004
VMDGMP/M023/2012
UK MIA(IMP) 18829 Insp IMP 18829/11378-0005
UK GMP 14694 Insp GMP 14694/12328-0004
UK GMP 21672 Insp GMP 21672/22781-0003
UK GMP 21672 Insp GMP 21672/6865186-0001
VMDGMP/M022/2012
INS-482349-0001-011
BE/2012/065
DK H 00026612
DK H 00026612
ES/006/ME
UK MIA 20912 Insp GMP 20912/6085677-0001
2012-232
ES/007/ME
IT/E/GMP/3/2013
2012-165
UK GMP 32381 Insp GMP 32381/411191-0002
DE_SN_01_GMP_2012_0027
2012-211
HMP/FR/30/2015
UK MIA(IMP) 16901 Insp IMP 16901/8697-0016
ES/005/ME
2012-095
DE_ST_01_GMP_2013_0008
UMC/PT/10/2012
